"","iso2c","year","country","unem.total","unem.youth.m","unem.youth","debtservice","debt.gov","GDP.PPP","GDP","easybusiness","FDI.ofGDP","pop","pop.rur","pop.urb","pov.125","infl","labor.part","vul.emp.m","vul.emp","ConflictId","Location","SideA","SideA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","CumulativeIntensity","TypeOfConflict","StartDate","StartPrec","StartDate2","StartPrec2","EpEnd","EpEndDate","EpEndPrec","GWNoA","GWNoA2nd","GWNoB","GWNoB2nd","GWNoLoc","Region","Version","state","stationary","moving","NA.x.x","hijacked","boarding","fired upon","detained","NA.y.x","small","big","NA","attempted","acutal","NA.x.y","early","day","evening","night","NA.y.y"
"256","GH",2001,"Ghana",10,13.8000001907349,15.8999996185303,5.3125835732928,NA,1.52730517905864,1.47295867626728,NA,NA,2.45985531374279,1.25413431879493,3.97801480931237,NA,32.9054088960069,51.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ghana",5,0,0,0,5,0,0,0,0,3,2,0,5,0,0,0,0,4,1
"257","GH",2002,"Ghana",9.80000019073486,12.6999998092651,15.8000001907349,3.34296801721496,NA,1.99537000134855,1.88922934342672,NA,NA,2.53008321831463,1.30599724352026,4.02995059423918,NA,14.8162400637478,49.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ghana",5,0,0,0,4,0,0,1,0,5,0,1,4,0,0,0,1,4,0
"258","GH",2003,"Ghana",8.10000038146973,12.5,15.3999996185303,6.01934774305853,NA,2.6656325138479,2.52036655094956,NA,NA,2.5801823252277,1.33721830903592,4.06224768782617,NA,26.6749497261172,46.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ghana",3,0,0,0,1,0,0,2,0,3,0,2,1,0,0,0,0,3,0
"259","GH",2004,"Ghana",6.90000009536743,11.3999996185303,13.5,3.20001779960973,NA,3.05491927156449,2.88863211601242,NA,NA,2.60112095016414,1.33689911670369,4.06796688355428,NA,12.6245740629385,44.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ghana",5,0,0,0,2,0,0,3,0,2,3,3,2,0,0,0,0,5,0
"260","GH",2005,"Ghana",3.79999995231628,7.09999990463257,7.59999990463257,3.11907048920366,NA,3.35576281073409,3.18178763107937,NA,1.3508346866024,2.60029289032755,1.32178153037292,4.04381927515387,25.15,15.1181857227945,41.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ghana",3,0,0,0,2,0,0,1,0,2,1,1,2,0,0,0,0,3,0
"261","GH",2006,"Ghana",3.59999990463257,6.80000019073486,7.19999980926514,1.41422026614544,NA,3.85284692007655,3.6740942397922,NA,3.11612920834225,2.59524842135633,1.29633185972826,4.02240344464726,NA,10.9151699672041,39.2000007629395,64.8000030517578,75.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ghana",3,0,0,0,3,0,0,0,0,2,1,0,3,0,1,0,0,2,0
"262","GH",2007,"Ghana",2.79999995231628,5.40000009536743,5.5,0.955143456463433,NA,3.9199387851913,1.67817078484505,NA,5.5868725925176,2.59075137792237,1.27278947941628,3.99988292160632,NA,10.7327280704715,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ghana",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"263","GH",2008,"Ghana",4.30000019073486,8.19999980926514,8.80000019073486,1.05323371912394,NA,5.85878073734174,6.37392997986939,NA,9.51665719624878,2.57607144515826,1.2385335588323,3.96764751935931,NA,16.5221433143344,38.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ghana",7,0,0,0,6,0,0,1,0,7,0,1,6,0,0,0,1,6,0
"264","GH",2009,"Ghana",2.20000004768372,4.30000019073486,4.30000019073486,1.06974460116976,NA,1.54613410885087,2.20508769902131,NA,9.10613239935813,2.55088225947285,1.19921395424922,3.9193616266906,NA,19.2507144305153,38.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ghana",3,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,1,2,0
"265","GH",2011,"Ghana",4.59999990463257,8.69999980926514,9.39999961853027,0.879778127531047,NA,11.7592117748472,11.2517809744293,NA,8.15540318996355,2.48059691828655,1.08925437905765,3.81451644098971,NA,8.72683683123398,38.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ghana",1,2,0,0,2,0,0,1,2,0,1,1,2,0,1,0,1,1,0
"266","GH",2012,"Ghana",3.59999990463257,7,7.40000009536743,NA,NA,NA,6.65668841911413,NA,NA,2.44127262672884,1.04282000187342,3.74610749280871,NA,9.16077831080497,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ghana",2,1,0,1,2,0,0,0,0,1,2,0,3,0,0,0,2,1,0
"267","GH",2013,"Ghana",1.79999995231628,2,1.89999997615814,NA,NA,NA,4.77016167266213,NA,NA,2.39763573344552,0.998399866559401,3.66859175485964,NA,11.6083333333328,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ghana",1,2,0,0,2,0,0,1,0,3,0,1,2,0,0,0,2,1,0
"268","GH",2014,"Ghana",2.40000009536743,3.20000004768372,3.29999995231628,NA,NA,NA,1.5706104255667,112,NA,2.35007566114568,0.950290792193316,3.588229422939,NA,15.493168072874,38.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ghana",2,1,1,3,1,0,0,0,3,1,0,0,4,0,0,1,1,2,0
"269","GM",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The Gambia",1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"270","GN",1995,"Guinea",2.90000009536743,4,2.90000009536743,4.78445586004385,NA,0.242675094544231,0.262089404494674,NA,NA,4.24292550341766,3.8283294938391,5.24196479169591,NA,NA,53.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"271","GN",1996,"Guinea",2.59999990463257,3.70000004768372,2.70000004768372,2.98420876113951,NA,1.24304296582805,1.09601629830738,NA,NA,3.27485795762668,2.85568378689601,4.27074377661206,NA,NA,53.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",2,1,0,0,3,0,0,0,1,2,0,0,3,0,0,0,0,1,2
"272","GN",1997,"Guinea",2.40000009536743,3.5,2.5,4.16082975765081,NA,2.85690060948487,2.57374200122035,NA,NA,2.51064388805593,2.08685370165549,3.50334228136909,NA,NA,53.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",1,1,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,2
"273","GN",1998,"Guinea",2.29999995231628,3.20000004768372,2.29999995231628,4.48130298205457,NA,1.9769669090832,1.61680202884303,NA,NA,1.97542241097815,1.53546008579886,2.99130765988061,NA,NA,53.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",2,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2
"274","GN",1999,"Guinea",2.09999990463257,3,2.09999990463257,3.89482835006363,NA,2.37981109983139,2.0141945297103,NA,NA,1.74696441919543,1.29209240588757,2.78192040996301,NA,NA,53.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",3,3,0,0,4,0,0,2,0,6,0,2,4,0,0,0,0,0,6
"275","GN",2000,"Guinea",2,2.79999995231628,2,5.23953545549684,NA,1.04928231668227,0.734377148671442,NA,NA,1.74055339879717,1.26763670048777,2.80042613361705,NA,NA,53.4000015258789,NA,NA,"1-111","Guinea","Government of Guinea",NA,"RFDG","1309",NA,2,NA,1,0,3,"2000-09-01",1,"2000-09-17",1,0,NA,NA,"438",NA,NA,NA,"438","4","4.0-2015","Guinea",5,1,0,1,4,0,0,1,0,5,1,1,5,0,0,0,0,0,6
"276","GN",2001,"Guinea",1.89999997615814,2.29999995231628,1.60000002384186,3.74893757723869,NA,2.09407589900994,1.84588483939403,NA,NA,1.76396234413534,1.27278688251939,2.84778244864591,NA,NA,53.4000015258789,NA,NA,"1-111","Guinea","Government of Guinea",NA,"RFDG","1309",NA,2,NA,1,0,3,"2000-09-01",1,"2000-09-17",1,1,"2001-07-19",1,"438",NA,NA,NA,"438","4","4.0-2015","Guinea",1,3,0,0,2,0,0,2,0,3,1,2,2,0,0,0,1,2,1
"277","GN",2002,"Guinea",2,2.79999995231628,2,3.43035426596499,NA,3.54408472047372,3.33540980340263,NA,NA,1.75467283013697,1.24789102619032,2.85527676846357,61.6,NA,53.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",0,2,0,0,1,1,0,0,0,2,0,1,1,0,1,0,0,1,0
"278","GN",2003,"Guinea",2,3.29999995231628,2.40000009536743,3.12145085184075,NA,-0.361125649324001,-0.576237491737643,NA,NA,1.81877466426058,1.29321806103754,2.94172207183013,NA,NA,53.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",2,1,0,0,2,0,0,1,0,3,0,1,2,0,1,0,0,2,0
"279","GN",2004,"Guinea",2,3.20000004768372,2.20000004768372,4.65026645588202,NA,0.666550137045396,0.359233976801377,NA,NA,1.95456609643168,1.41143875562243,3.09587748505238,NA,NA,53.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",4,1,0,0,5,0,0,0,0,4,1,0,5,0,1,0,1,3,0
"280","GN",2005,"Guinea",2,2.70000004768372,1.89999997615814,5.3201964241662,NA,1.26429062312574,0.821520273462582,NA,7.14997791521011,2.1350680266574,1.57261268567797,3.29702023978452,NA,31.3733025877534,53.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"281","GN",2006,"Guinea",2,3.09999990463257,2.20000004768372,5.30097916975568,NA,0.709061438890979,0.122559008646533,NA,8.86101667194164,2.34358560164412,1.76296817493838,3.52234539201477,NA,34.6952705997072,53.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",2,2,0,0,3,0,0,1,1,3,0,1,3,0,1,0,0,3,0
"282","GN",2007,"Guinea",2,3.29999995231628,2.40000009536743,3.49074386643488,NA,-0.10601142540041,-0.790338776956688,NA,18.335450676919,2.53589227810323,1.93532527783789,3.73365614423559,59.7,22.8444219213782,53.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",2,1,0,0,3,0,0,0,0,3,0,0,3,0,1,0,1,1,0
"283","GN",2009,"Guinea",1.60000002384186,2.70000004768372,1.89999997615814,2.76131103559464,NA,-2.34490114171128,-2.96414207452354,NA,4.57829350826381,2.72837508638416,2.08839831276707,3.95883914614325,NA,4.6843886897649,54.0999984741211,85.1999969482422,89.8000030517578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",1,4,0,0,2,0,0,3,0,5,0,3,2,0,0,2,2,1,0
"284","GN",2010,"Guinea",1.60000002384186,2.70000004768372,1.89999997615814,1.58267924087576,NA,-0.314324829763202,-0.809590513052854,NA,4.28002244180531,2.73059672515698,2.07269311193253,3.97190965342325,NA,15.4619810737554,54.2999992370605,85.1999969482422,89.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",4,2,0,0,6,0,0,0,0,5,1,0,6,0,0,1,1,4,0
"285","GN",2011,"Guinea",1.70000004768372,2,1.39999997615814,3.35177144634372,NA,1.46684952447989,1.11788402826627,NA,18.7688826670421,2.72262155147992,2.04336031585986,3.97988592437667,NA,21.350466423673,54.2999992370605,85.1999969482422,89.8000030517578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",4,1,0,0,4,0,0,1,0,5,0,1,4,0,0,0,1,4,0
"286","GN",2012,"Guinea",1.70000004768372,2,1.39999997615814,NA,NA,NA,1.15157141332276,NA,NA,2.72332710077322,2.02384481867162,3.99298129872031,35.27,15.2245574833884,54.4000015258789,85.1999969482422,89.8000030517578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",2,1,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0
"287","GN",2013,"Guinea",1.70000004768372,2.20000004768372,1.5,NA,NA,NA,-0.43935602487835,NA,NA,2.71427198219394,1.99420584860343,3.99559677181813,NA,11.8884237720553,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"288","GQ",2000,"Equatorial Guinea",6.5,10,10.1999998092651,NA,NA,8.91322403663666,14.3061716390924,NA,NA,3.36141154238609,3.36939608555444,3.34882189277356,NA,4.80228886901398,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Equatorial Guinea",0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"289","GQ",2004,"Equatorial Guinea",6.5,10,9.60000038146973,NA,NA,33.8350911732874,33.5758089391928,NA,NA,3.25752855406523,3.22486178906657,3.3090285652751,NA,4.21968787094833,76.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Equatorial Guinea",0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"290","GQ",2007,"Equatorial Guinea",6.80000019073486,10.1000003814697,10.3999996185303,NA,NA,18.0074128252493,8.8667242836803,NA,NA,3.06234452645272,2.96414370649937,3.21637379280899,NA,2.80373831775691,75.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Equatorial Guinea",1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"291","GQ",2008,"Equatorial Guinea",6.80000019073486,10.1000003814697,10.3999996185303,NA,NA,7.61440917672687,6.63702129838808,NA,NA,3.02163265561033,2.90032151339697,3.21137560874305,NA,6.55176691184549,75.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Equatorial Guinea",0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"292","GQ",2012,"Equatorial Guinea",6.90000009536743,10.1000003814697,10.6999998092651,NA,NA,NA,2.64247839891831,NA,NA,2.99252250281702,2.78461711842391,3.31229529074723,NA,6.14677548853615,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Equatorial Guinea",0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"293","GR",1996,"Greece",9.69999980926514,21,29.3999996185303,NA,107.010473622446,NA,2.14378653374014,NA,NA,0.700804487109618,0.269487243391118,0.867053158872533,NA,8.19621948419669,39.0999984741211,37.5999984741211,38.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greece",1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"294","GR",1997,"Greece",9.60000038146973,21.7000007629395,29.3999996185303,NA,103.204380688245,NA,3.83138763245232,NA,NA,0.626754469114812,0.197150008873835,0.79135917088198,NA,5.53897298061929,37.9000015258789,37.2000007629395,38.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greece",0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"295","GR",2000,"Greece",11.1000003814697,21.8999996185303,28.6000003814697,NA,119.226012804631,NA,3.87202284968625,NA,NA,0.320201197780994,-0.114983054598918,0.483977927604799,NA,3.16608252116926,40.2000007629395,33.2999992370605,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greece",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"296","GR",2011,"Greece",17.7000007629395,38.4000015258789,44.0999984741211,NA,109.078834515867,NA,-8.88545004427354,NA,NA,-0.271503978370228,-1.78880015273352,0.195350523893619,NA,3.329870173635,30.7000007629395,29.5,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Greece",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"297","GW",1999,"Guinea-Bissau",6.80000019073486,10.1000003814697,10.6000003814697,3.79466564484618,NA,-0.910207989653,-1.11645405999225,NA,NA,2.14304764006671,0.88407566447064,4.43800494547894,NA,-2.08630513223528,53.4000015258789,NA,NA,"1-216","Guinea-Bissau","Government of Guinea-Bissau","Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice","1402",NA,2,NA,1,0,4,"1998-06-07",1,"1998-06-07",1,1,"1999-05-07",2,"404","438, 433",NA,NA,"404","4","4.0-2015","Guinea-Bissau",0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"298","GW",2001,"Guinea-Bissau",6.80000019073486,10.1000003814697,10.8000001907349,2.42269487928439,NA,5.17338546590611,0.0448841539667342,NA,NA,2.12042011623602,0.804757081641582,4.35414164397849,NA,3.34812265527108,53.2000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea-Bissau",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
"299","GW",2002,"Guinea-Bissau",6.90000009536743,10.1000003814697,10.8999996185303,1.81716182306784,NA,0.0479192553404673,-3.05736719168019,NA,NA,2.11501716954429,0.768685404677083,4.32106806619775,53.87,3.3001217528375,53.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea-Bissau",0,2,0,0,0,2,0,0,0,1,1,2,0,0,2,0,0,0,0
"300","GW",2003,"Guinea-Bissau",6.90000009536743,10.1000003814697,10.8999996185303,1.66343414750354,NA,-6.765329269762,-1.537183991031,NA,NA,2.11602140871691,0.738316485481638,4.29465217460101,NA,-3.5025855110342,54.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea-Bissau",0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"301","GW",2009,"Guinea-Bissau",6.80000019073486,10.1000003814697,10.8000001907349,1.22385957039703,NA,-0.949585877098325,1.01504825560212,NA,2.1080649676576,2.25073423424207,0.692677187170742,4.24140357474657,NA,-1.65139733620775,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guinea-Bissau",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
"302","GY",1993,"Guyana",12,21.2000007629395,27.2999992370605,NA,NA,NA,7.8697651580345,NA,NA,0.318462966650539,0.444322628026878,0.0156379205675367,NA,NA,51.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guyana",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
"303","GY",1996,"Guyana",11.6999998092651,21.2000007629395,26.3999996185303,NA,NA,NA,7.36664943684934,NA,NA,0.480202558031496,0.605783788477983,0.174121121843866,NA,7.09471197276044,49.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guyana",1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
"304","GY",1998,"Guyana",11.5,21.1000003814697,25.6000003814697,NA,NA,NA,-2.17008558266579,NA,NA,0.470646681282534,0.594389490435914,0.166436327173347,14,4.5864661654135,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guyana",2,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,2
"305","GY",2000,"Guyana",11.5,21.1000003814697,24.8999996185303,NA,NA,NA,-1.64633377635259,NA,NA,0.273744156232449,0.397200809228043,-0.032393377950136,NA,6.1485433302487,49.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guyana",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"306","GY",2002,"Guyana",11.8999996185303,21,24.3999996185303,NA,NA,NA,1.05861589785097,NA,NA,-0.00753564292173929,0.115656817336288,-0.315659802090633,NA,5.34101521377409,48.7999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guyana",7,4,0,0,9,0,0,2,0,10,1,2,9,0,3,0,2,5,1
"307","GY",2003,"Guyana",12.3000001907349,21.7000007629395,25.2000007629395,NA,NA,NA,-0.929263070660724,NA,NA,-0.0767344031233332,0.0447951944882625,-0.38200646884995,NA,5.98097814066472,48.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guyana",5,1,0,0,6,0,0,0,0,6,0,0,6,0,0,2,1,3,0
"308","GY",2004,"Guyana",11.8999996185303,20.8999996185303,24.2999992370605,NA,NA,NA,3.34611719886703,NA,NA,-0.0505152907053056,0.0515461019797905,-0.307894724142851,NA,4.66846622369883,48.0999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guyana",1,1,0,0,2,0,0,0,0,1,1,0,2,0,1,0,0,1,0
"309","GY",2005,"Guyana",12.6000003814697,22.2000007629395,25.7999992370605,NA,NA,NA,-2.00088229150109,NA,NA,0.0448588469369188,0.124241013442959,-0.155969180159634,NA,6.92554303890158,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guyana",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"310","GY",2006,"Guyana",11.1999998092651,19.6000003814697,23,NA,NA,NA,4.95856461629852,NA,NA,0.162831418025868,0.222908217750442,0.0104689619168125,NA,6.57857266783803,47.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guyana",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"311","GY",2007,"Guyana",10.8000001907349,19,22.2999992370605,NA,NA,NA,6.74287283518156,NA,NA,0.259577691020632,0.297187605858805,0.164029162644866,NA,12.304426418229,47.2999992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guyana",0,2,1,0,3,0,0,0,3,0,0,0,3,0,2,0,0,0,1
